,Unnamed: 0,DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,LOCATION,Cross Street,LAT,LON,num_offenses,HOUR,WEEKDAY
88,672751,231701460,12/23/2023 0:00,2023-12-23,630,17,Devonshire,1712,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1402 0329 1609,56,M,O,101.0,STREET,,,IC,Invest Cont,TAMPA,RINALDI,34.2748,-118.5566,2,6,Saturday
89,127428,202016103,10/19/2020 0:00,2020-10-19,1515,20,Olympic,2063,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0216 1822 0342 1300 0344,19.971107142857143,X,X,402.0,MARKET,,,IC,Invest Cont,2900 W  PICO                         BL,,34.0472,-118.3053,1,15,Monday
90,794627,231508541,4/18/2023 0:00,2023-04-18,2140,15,N Hollywood,1503,2,624,BATTERY - SIMPLE ASSAULT,1218 2004 0400 0416 0446 0417,34,M,W,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,LAUREL CANYON,ARCHWOOD,34.1921,-118.3965,1,21,Tuesday
91,369971,210716814,12/15/2021 0:00,2021-12-14,2030,7,Wilshire,734,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,36,M,H,707.0,GARAGE/CARPORT,,,IC,Invest Cont,LINDENHURST                  AV,HAUSER                       BL,34.0657,-118.353,1,20,Tuesday
92,913385,240213009,8/15/2024 0:00,2024-07-11,1930,2,Rampart,217,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 2032 0344,29,M,W,109.0,PARK/PLAYGROUND,,,IC,Invest Cont,900    GLENDALE                     BL,,34.0727,-118.2637,1,19,Thursday
93,320432,212008747,5/3/2021 0:00,2021-05-03,1900,20,Olympic,2041,1,510,VEHICLE - STOLEN,,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,NORTON,OLYMPIC,34.0555,-118.3199,1,19,Monday
94,103238,200714479,9/29/2020 0:00,2020-09-29,530,7,Wilshire,742,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1300 0329,24,F,W,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,FOSTER                       DR,MOORE,34.0599,-118.3698,1,5,Tuesday
95,1001277,241105138,2/1/2024 0:00,2024-01-31,1,11,Northeast,1179,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0400 0416 1206,36,F,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,100 W  AVENUE 43,,34.0943,-118.2086,1,0,Wednesday
96,500099,222014815,9/7/2022 0:00,2022-08-30,1645,20,Olympic,2029,2,813,CHILD ANNOYING (17YRS & UNDER),1259,16,F,B,101.0,STREET,,,IC,Invest Cont,WILSHIRE,VERMONT,34.0618,-118.2917,1,16,Tuesday
97,950506,241215090,9/8/2024 0:00,2024-09-08,1400,12,77th Street,1203,1,510,VEHICLE - STOLEN,,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,1800 W  47TH                         ST,,34.001,-118.3114,1,14,Sunday
98,30453,200618111,11/16/2020 0:00,2020-11-16,1400,6,Hollywood,637,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0325 0601 0104,19.74585714285714,X,X,401.0,MINI-MART,,,IC,Invest Cont,6000 W  HOLLYWOOD                    BL,,34.103,-118.3225,1,14,Monday
99,697524,232000760,5/22/2023 0:00,2023-05-22,1910,20,Olympic,2034,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1307 1822 1402,31,M,O,122.0,"VEHICLE, PASSENGER/TRUCK",312.0,PIPE/METAL PIPE,AA,Adult Arrest,700 S  KINGSLEY                     DR,,34.0597,-118.3031,2,19,Monday
100,734474,231313480,7/6/2023 0:00,2023-07-06,1015,13,Newton,1309,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1300 1402 0334 2004,39.74902421613249,M,H,108.0,PARKING LOT,,,IC,Invest Cont,2100    VIOLET                       ST,,34.0326,-118.23,2,10,Thursday
101,423386,220110493,4/17/2022 0:00,2022-04-15,1820,1,Central,159,1,330,BURGLARY FROM VEHICLE,1609 1307 0344 0329,18,F,W,101.0,STREET,,,IC,Invest Cont,600    IMPERIAL                     ST,,34.0382,-118.2316,1,18,Friday
102,857428,230304153,1/3/2023 0:00,2023-01-01,652,3,Southwest,397,2,354,THEFT OF IDENTITY,0100 1822 0922,37,F,B,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,4100    DALTON                       AV,,34.0091,-118.3034,1,6,Sunday
103,10818,200809151,5/6/2020 0:00,2020-03-24,1,8,West LA,859,2,354,THEFT OF IDENTITY,0928 1822,57,F,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,1400 S  SHENANDOAH                   ST,,34.0544,-118.3815,1,0,Tuesday
104,87033,200112377,5/30/2020 0:00,2020-05-30,23,1,Central,142,1,310,BURGLARY,1609 1822 0344,48.245232631271136,M,W,403.0,DRUG STORE,,,IC,Invest Cont,400 S  FLOWER                       ST,,34.0529,-118.2549,1,0,Saturday
105,754638,231517249,11/8/2023 0:00,2023-11-08,750,15,N Hollywood,1549,2,624,BATTERY - SIMPLE ASSAULT,1822 1501 0910,34,F,H,913.0,MTA - RED LINE - NORTH HOLLYWOOD,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,5300    LANKERSHIM                   BL,,34.172,-118.3789,1,7,Wednesday
106,108746,201215984,7/5/2020 0:00,2020-07-05,149,12,77th Street,1269,2,624,BATTERY - SIMPLE ASSAULT,1822 0400 0444 0429,27,F,X,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,S  81ST                         ST,AVALON                       AV,33.9656,-118.2651,1,1,Sunday
107,307966,210109475,4/27/2021 0:00,2021-04-27,800,1,Central,157,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0319 1414 0329 1402,44,M,B,516.0,SINGLE RESIDENCE OCCUPANCY (SRO'S) LOCATIONS,,,AA,Adult Arrest,500 S  SAN PEDRO                    ST,,34.0438,-118.2441,2,8,Tuesday
108,587213,221716683,11/28/2022 0:00,2022-11-25,2000,17,Devonshire,1781,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 1814 2000 0444 0416,71,M,B,213.0,WAREHOUSE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,20900    OSBORNE                      ST,,34.2331,-118.5886,1,20,Friday
109,389726,211221027,10/6/2021 0:00,2021-10-06,1030,12,77th Street,1248,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0913 0361 0400 0421 0422 0319,37,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511.0,VERBAL THREAT,IC,Invest Cont,900 W  68TH                         ST,,33.9782,-118.2914,1,10,Wednesday
110,389442,210118430,10/9/2021 0:00,2021-10-09,1730,1,Central,105,1,330,BURGLARY FROM VEHICLE,0344 1605 1822 1300,38,F,B,104.0,DRIVEWAY,,,IC,Invest Cont,1000    DOYLE                        PL,,34.0676,-118.2368,1,17,Saturday
111,36743,201215867,7/3/2020 0:00,2020-07-03,2200,12,77th Street,1253,1,220,ATTEMPTED ROBBERY,1202 1822 1022 1309 0448 0337 0342 0424 0202,70,M,B,101.0,STREET,113.0,SIMULATED GUN,IC,Invest Cont,ST ANDREWS                   PL,FLORENCE                     AV,33.9709,-118.3112,1,22,Friday
112,492507,221008499,4/27/2022 0:00,2022-04-06,2015,10,West Valley,1025,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 1813 1601 0448 0447,27,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,18200    HARTLAND                     ST,,34.1949,-118.5295,1,20,Wednesday
113,420122,221810834,5/15/2022 0:00,2022-05-15,1230,18,Southeast,1805,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1814 0913 0344 2000,33,F,H,101.0,STREET,,,IC,Invest Cont,89TH                         ST,SAN PEDRO                    ST,33.9556,-118.2695,1,12,Sunday
114,34872,201005032,1/25/2020 0:00,2020-01-25,200,10,West Valley,1097,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1300 1822,40,F,W,104.0,DRIVEWAY,,,IC,Invest Cont,17100    STRAWBERRY                   DR,,34.1446,-118.5051,1,2,Saturday
115,647060,231413279,6/28/2023 0:00,2023-06-28,2330,14,Pacific,1457,1,320,"BURGLARY, ATTEMPTED",1601 1822 1501,29,F,W,501.0,SINGLE FAMILY DWELLING,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,12400    HAVELOCK                     ST,,33.9878,-118.417,1,23,Wednesday
116,499316,220322387,12/27/2022 0:00,2022-12-26,1700,3,Southwest,313,1,510,VEHICLE - STOLEN,,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,2800    EDGEHILL                     DR,,34.0333,-118.3311,1,17,Monday
117,514045,221214720,6/26/2022 0:00,2022-06-13,1100,12,77th Street,1243,1,310,BURGLARY,1605 0321 0344 0352,36,M,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,7100 S  VAN NESS                     AV,,33.9753,-118.3177,1,11,Monday
118,794272,230219842,10/27/2023 0:00,2023-10-24,1400,2,Rampart,257,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0913 0906 0421 0319 1815 0432,43,M,H,720.0,JUNIOR HIGH SCHOOL,511.0,VERBAL THREAT,IC,Invest Cont,600 S  UNION                        AV,,34.057,-118.2691,1,14,Tuesday
119,704871,230916173,11/9/2023 0:00,2023-11-08,1400,9,Van Nuys,919,1,310,BURGLARY,0344 1609 0358 1420,22.307642857142856,X,X,210.0,RESTAURANT/FAST FOOD,,,IC,Invest Cont,13600    VANOWEN                      ST,,34.1939,-118.4291,1,14,Wednesday
120,177641,211413021,7/4/2020 0:00,2020-07-04,1530,14,Pacific,1452,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 2032,28,M,H,117.0,BEACH,,,IC,Invest Cont,KETCH,SPEEDWAY,33.9735,-118.4616,1,15,Saturday
121,526471,221614872,12/5/2022 0:00,2022-12-04,2215,16,Foothill,1651,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1402 1100 0913 1410,21,M,H,101.0,STREET,106.0,UNKNOWN FIREARM,AA,Adult Arrest,OSBORNE                      ST,LAUREL CANYON,34.2469,-118.4195,2,22,Sunday
122,853957,230717474,11/24/2023 0:00,2023-11-23,130,7,Wilshire,759,1,352,PICKPOCKET,344,29,F,W,203.0,OTHER BUSINESS,,,IC,Invest Cont,4000 W  PICO                         BL,,34.0495,-118.3215,1,1,Thursday
123,973418,240604708,1/15/2024 0:00,2024-01-13,1200,6,Hollywood,678,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 0400 0416,51,M,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,800 N  KINGSLEY                     DR,,34.0849,-118.3028,1,12,Saturday
124,321292,211417872,8/30/2021 0:00,2021-08-29,1000,14,Pacific,1495,1,330,BURGLARY FROM VEHICLE,1822 0358 0344 1300,38,M,W,212.0,TRANSPORTATION FACILITY (AIRPORT),,,IC,Invest Cont,6100    WESTCHESTER                  PK,,33.9523,-118.3906,1,10,Sunday
125,473760,220107245,2/25/2022 0:00,2022-02-23,1700,1,Central,142,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822,27,M,A,101.0,STREET,,,IC,Invest Cont,4TH                          ST,FLOWER                       ST,34.0532,-118.2555,1,17,Wednesday
126,480646,220208239,4/4/2022 0:00,2022-04-04,800,2,Rampart,245,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0400 0416 1813 0448 0913,25,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,2400    WILSHIRE                     BL,,34.0597,-118.2795,1,8,Monday
127,212666,210107646,3/18/2021 0:00,2021-03-18,1140,1,Central,138,2,888,TRESPASSING,2004,21.14057142857143,X,X,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,200 E  2ND                          ST,,34.0493,-118.2417,1,11,Thursday
128,603260,220907842,4/11/2022 0:00,2022-01-15,2100,9,Van Nuys,909,1,510,VEHICLE - STOLEN,,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,7400    HAZELTINE                    AV,,34.2048,-118.44,1,21,Saturday
129,115091,201406554,2/13/2020 0:00,2020-02-09,1100,14,Pacific,1469,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,35.58024902184113,,H,707.0,GARAGE/CARPORT,,,IC,Invest Cont,7000    LA TIJERA                    BL,,33.9751,-118.3743,1,11,Sunday
130,903229,241010082,7/22/2024 0:00,2024-07-21,1945,10,West Valley,1004,1,510,VEHICLE - STOLEN,,35.58024902184113,,H,707.0,GARAGE/CARPORT,,,IC,Invest Cont,7900    RESEDA                       BL,,34.2138,-118.5361,1,19,Sunday
131,853073,231213445,6/6/2023 0:00,2023-06-06,1330,12,77th Street,1269,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,56,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,1000 E  81ST                         ST,,33.9656,-118.2573,1,13,Tuesday
132,677597,230815755,10/9/2023 0:00,2023-10-09,755,8,West LA,852,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 0325 0344 0104 0352,22.522079245917475,X,X,404.0,DEPARTMENT STORE,,,IC,Invest Cont,11800    SANTA MONICA                 BL,,34.0428,-118.4582,1,7,Monday
133,88068,200610786,5/30/2020 0:00,2020-05-30,140,6,Hollywood,645,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1300 1309 1310 0344 0352 0377 0913,19,F,B,101.0,STREET,,,IC,Invest Cont,1700 N  ORCHID                       AV,,34.103,-118.3402,1,1,Saturday
134,493470,221419486,11/30/2022 0:00,2022-11-29,1300,14,Pacific,1431,1,510,VEHICLE - STOLEN,,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,SPEEDWAY,18TH,33.9857,-118.4722,1,13,Tuesday
135,285739,211711143,7/30/2021 0:00,2021-07-30,1830,17,Devonshire,1795,2,625,OTHER ASSAULT,1310 0356 0913 1817,21,M,H,103.0,ALLEY,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,17900    ROSCOE                       BL,,34.2248,-118.5151,1,18,Friday
136,201460,221104055,1/2/2022 0:00,2021-12-29,1414,11,Northeast,1115,2,354,THEFT OF IDENTITY,930,36,M,W,751.0,WEBSITE,,,IC,Invest Cont,1900    CHICKASAW                    AV,,34.1376,-118.2085,1,14,Wednesday
137,29616,201008114,4/17/2020 0:00,2020-04-15,1800,10,West Valley,1047,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1606 0344 1822,49,F,W,104.0,DRIVEWAY,,,IC,Invest Cont,5800    LASAINE                      AV,,34.1762,-118.5104,1,18,Wednesday
138,160498,201911125,6/19/2020 0:00,2020-06-18,2330,19,Mission,1958,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0913 1817,43,M,H,402.0,MARKET,,,AA,Adult Arrest,9700    WOODMAN                      AV,,34.2467,-118.4479,1,23,Thursday
139,747726,230127156,12/25/2023 0:00,2023-12-23,213,1,Central,156,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0430 1822 2033 2001 2004,61,F,B,102.0,SIDEWALK,106.0,UNKNOWN FIREARM,AA,Adult Arrest,5TH,WALL,34.0446,-118.245,1,2,Saturday
140,410536,220912823,8/20/2022 0:00,2022-08-19,2130,9,Van Nuys,916,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0913 1814 0321 0344,20,F,B,501.0,SINGLE FAMILY DWELLING,,,AO,Adult Other,13800    VANOWEN                      ST,,34.1976,-118.4356,1,21,Friday
141,41173,201116480,12/10/2020 0:00,2020-08-21,1430,11,Northeast,1146,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0400 0443 0603 0361,68,F,H,501.0,SINGLE FAMILY DWELLING,511.0,VERBAL THREAT,AO,Adult Other,2000    RIPPLE                       ST,,34.1015,-118.2478,1,14,Friday
142,215945,212012244,7/28/2021 0:00,2021-07-28,2100,20,Olympic,2027,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 0446 0416,40,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,600 S  KENMORE                      AV,,34.0628,-118.2966,1,21,Wednesday
143,566256,221406544,2/24/2022 0:00,2022-02-24,2200,14,Pacific,1413,2,624,BATTERY - SIMPLE ASSAULT,1300 0400 1822,47,M,W,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,500    ROSE                         AV,,33.9981,-118.4741,1,22,Thursday
144,832393,231421794,12/14/2023 0:00,2023-12-14,930,14,Pacific,1453,2,662,"BUNCO, GRAND THEFT",800,55,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,4300    LYCEUM                       AV,,33.9904,-118.4339,1,9,Thursday
145,359113,211916221,12/1/2021 0:00,2021-11-30,700,19,Mission,1962,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,0447 0552 1259 0913,16,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",302.0,BLUNT INSTRUMENT,AA,Adult Arrest,9200 N  SEPULVEDA                    BL,,34.2369,-118.4675,1,7,Tuesday
146,934040,241207656,2/29/2024 0:00,2024-02-27,855,12,77th Street,1269,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0394,35,F,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,800 E  84TH                         ST,,33.9629,-118.2608,1,8,Tuesday
147,949771,240904966,1/28/2024 0:00,2024-01-28,1315,9,Van Nuys,994,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1202 0602 1242,70,F,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,3800    VENTURA CANYON               AV,,34.1398,-118.4279,1,13,Sunday
148,693172,241804023,12/31/2023 0:00,2023-12-31,1500,18,Southeast,1826,2,237,CHILD NEGLECT (SEE 300 W.I.C.),1251 1258 0432 0552 0913 0602 0312,8,F,H,501.0,SINGLE FAMILY DWELLING,106.0,UNKNOWN FIREARM,AA,Adult Arrest,9500    DEFIANCE                     AV,,33.9507,-118.2453,1,15,Sunday
149,562452,221814210,7/13/2022 0:00,2022-07-13,1610,18,Southeast,1863,1,210,ROBBERY,0416 0429 0344 0352 1300 0419 0432 0342 1259,16,F,B,301.0,GAS STATION,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,400 E  IMPERIAL                     HY,,33.9311,-118.2665,1,16,Wednesday
150,786999,230104135,1/4/2023 0:00,2023-01-02,1800,1,Central,153,2,624,BATTERY - SIMPLE ASSAULT,1822 0416 0917,45,M,H,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,600 S  BROADWAY,,34.0466,-118.252,1,18,Monday
151,887313,240708002,4/10/2024 0:00,2024-04-10,20,7,Wilshire,727,1,510,VEHICLE - STOLEN,,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,100 S  ORANGE                       DR,,34.0736,-118.3419,1,0,Wednesday
152,466999,222015193,9/19/2022 0:00,2022-09-19,830,20,Olympic,2031,2,624,BATTERY - SIMPLE ASSAULT,1822 0445 0416,62,F,W,108.0,PARKING LOT,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,600 S  WESTERN                      AV,,34.0599,-118.3139,1,8,Monday
153,385050,211313938,8/7/2021 0:00,2021-08-07,1930,13,Newton,1352,1,210,ROBBERY,0344 0448 0432 0371 0342 1822 0906,20,M,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,46TH                         ST,AVALON                       BL,34.0016,-118.2653,1,19,Saturday
154,343647,211813969,7/21/2021 0:00,2021-04-22,2000,18,Southeast,1802,2,662,"BUNCO, GRAND THEFT",0701 1300 0344,44,M,H,101.0,STREET,,,IC,Invest Cont,400 W  87TH                         ST,,33.9586,-118.2816,1,20,Thursday
155,758805,231115134,10/30/2023 0:00,2023-10-28,30,11,Northeast,1143,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,32,F,W,733.0,BAR/SPORTS BAR (OPEN DAY & NIGHT),,,IC,Invest Cont,2600    HYPERION                     AV,,34.1053,-118.2785,1,0,Saturday
156,629212,221710730,6/9/2022 0:00,2022-06-05,2300,17,Devonshire,1796,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0385 1602 0344,30,M,B,101.0,STREET,,,IC,Invest Cont,16800    PARTHENIA                    ST,,34.2285,-118.4983,1,23,Sunday
157,840679,230106236,2/3/2023 0:00,2023-02-03,1800,1,Central,161,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 0325,20.501612554112555,X,X,409.0,BEAUTY SUPPLY STORE,,,IC,Invest Cont,700 S  FIGUEROA                     ST,,34.0483,-118.2631,1,18,Friday
158,277264,210105573,2/4/2021 0:00,2021-02-04,300,1,Central,162,1,310,BURGLARY,0325 1606 1822 1420,20.501612554112555,X,X,252.0,"COFFEE SHOP (STARBUCKS, COFFEE BEAN, PEET'S, ETC.)",500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,800 S  OLIVE                        ST,,34.0437,-118.2582,1,3,Thursday
159,8167,200107313,2/17/2020 0:00,2020-02-17,800,1,Central,176,1,220,ATTEMPTED ROBBERY,1202 1218 1822 1268,62,M,H,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,E  9TH                          ST,SAN JULIAN,34.0381,-118.2511,1,8,Monday
160,698527,230512236,8/9/2023 0:00,2023-08-09,115,5,Harbor,528,2,901,VIOLATION OF RESTRAINING ORDER,0913 2038,49,F,H,501.0,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,1500 E  L                            ST,,33.7872,-118.2451,1,1,Wednesday
161,368652,210817905,12/23/2021 0:00,2021-12-01,5,8,West LA,853,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0394 0352,22,M,A,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,1700    BELOIT                       AV,,34.0461,-118.4466,1,0,Wednesday
162,195103,201812668,6/17/2020 0:00,2020-06-12,1200,18,Southeast,1829,1,510,VEHICLE - STOLEN,,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,2200 E  97TH                         ST,,33.9483,-118.2329,1,12,Friday
163,836092,232017574,11/4/2023 0:00,2023-11-04,230,20,Olympic,2024,2,624,BATTERY - SIMPLE ASSAULT,0342 1822 0361 2002 0913 0340 0416 0446 0429,28,M,A,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,500 S  WESTERN                      AV,,34.0653,-118.3091,1,2,Saturday
164,580292,220304875,1/21/2022 0:00,2022-01-21,1530,3,Southwest,375,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0450 0906 0329 1300 1822,22,M,H,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,3800    CIMARRON                     ST,,34.0174,-118.3161,2,15,Friday
165,913489,240811399,10/14/2024 0:00,2024-09-27,1545,8,West LA,807,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344,43,F,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,2700    WOODWARDIA                   DR,,34.1217,-118.4454,1,15,Friday
166,464181,221613390,10/17/2022 0:00,2022-10-17,250,16,Foothill,1654,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,44,M,H,203.0,OTHER BUSINESS,,,IC,Invest Cont,12200    MONTAGUE                     ST,,34.257,-118.3985,1,2,Monday
167,262177,211007058,4/13/2021 0:00,2021-04-13,1010,10,West Valley,1004,1,330,BURGLARY FROM VEHICLE,1822 1607 0344 1300 0394 0358,48,M,W,101.0,STREET,,,IC,Invest Cont,SATICOY                      ST,CANBY                        AV,34.2084,-118.5339,1,10,Tuesday
168,743860,231312877,6/26/2023 0:00,2023-06-26,1310,13,Newton,1361,2,901,VIOLATION OF RESTRAINING ORDER,0913 2038,23,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,300 W  49TH                         ST,,33.9983,-118.2783,1,13,Monday
169,922398,240505110,1/30/2024 0:00,2024-01-28,2300,5,Harbor,523,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1606 0377 0334 0358 1300,50,F,O,108.0,PARKING LOT,,,IC,Invest Cont,2000    JOHN S GIBSON                BL,,33.7566,-118.2896,1,23,Sunday
170,114485,201908081,3/26/2020 0:00,2020-03-25,1200,19,Mission,1966,2,901,VIOLATION OF RESTRAINING ORDER,,25,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,Adult Arrest,9100    WAKEFIELD                    AV,,34.2354,-118.4481,1,12,Wednesday
171,802842,231705631,2/10/2023 0:00,2023-02-10,709,17,Devonshire,1777,1,440,THEFT PLAIN - PETTY ($950 & UNDER),394,99,M,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,16600    CALAHAN                      ST,,34.2367,-118.4942,1,7,Friday
172,930493,240810312,8/20/2024 0:00,2024-08-19,806,8,West LA,839,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0701 1822 0325,22.522079245917475,X,X,404.0,DEPARTMENT STORE,,,IC,Invest Cont,10200    SANTA MONICA                 BL,,34.0611,-118.4184,1,8,Monday
173,909458,240316831,12/7/2024 0:00,2024-12-06,1650,3,Southwest,334,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1822 1906,46,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,W  MONT CLAIR,11TH                         AV,34.0299,-118.3289,1,16,Friday
174,611999,220313637,7/12/2022 0:00,2022-07-12,2245,3,Southwest,353,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822 0394,39,F,O,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,3700    POTOMAC                      AV,,34.0196,-118.3442,1,22,Tuesday
